run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
188,100,3,64.9,12.1,60.3,4.5,1e-07,50,0.45,0.55,True,88.80000000000001,3,0.001172981118836802,0.03424881193321605,0.8702453870023802,
189,100,3,10.1,49.2,44.5,3.88,1e-07,50,0.60,0.45,True,78.60000000000001,3,0.00304004240994068,0.05513657959957872,1.3067575374687386,
181,100,3,54.4,79.6,89.4,1.56,1e-07,25,center,center,True,110.80000000000001,3,0.0011375795888956932,0.03372802379173279,0.6175901763663345,
202,100,3,39.0,37.2,46.9,1.47,1e-06,25,0.35,0.40,True,59.300000000000004,3,0.0025824926802431912,0.05081823177013532,0.11925648922759242,
205,100,3,52.5,32.2,54.7,4.1,1e-06,25,0.60,0.58,True,54.900000000000006,3,0.03421673852293179,0.18497767033599433,0.25309246446949124,
195,100,3,19.3,46.1,43.5,3.28,1e-07,80,0.60,0.58,True,66.8,3,0.0038800877519709663,0.062290350392103,0.20872148381732977,
201,100,3,11.8,44.0,39.6,1.26,1e-06,25,center,center,True,76.0,3,0.003991768149140975,0.06318044119140809,2.453858259036303,
197,100,3,39.9,28.1,41.8,1.03,1e-07,120,0.35,0.40,True,71.2,3,0.014273436296188617,0.11947148737748525,0.344097558831129,
206,100,3,41.6,26.8,42.6,1.44,1e-06,50,center,center,True,57.900000000000006,3,0.0008515742745155631,0.02918174557005737,0.2733682728455054,
194,100,3,45.6,32.7,49.2,1.1,1e-07,80,0.60,0.45,True,79.5,3,0.0035394485036366555,0.05949326435519113,0.5982795730765664,
203,100,3,57.2,55.9,72.9,1.44,1e-06,25,0.45,0.55,True,71.5,3,0.0032753530667938673,0.05723070038706382,0.3027077065305578,
193,100,3,13.9,60.5,56.2,4.71,1e-07,80,0.45,0.55,True,89.9,3,0.0032548482219267936,0.057051277127920574,0.9016049391549044,
204,100,3,72.6,12.7,68.1,4.27,1e-06,25,0.60,0.45,True,71.3,3,0.004240581885492978,0.06511975034882257,7.694470347376934,
209,100,3,39.8,25.9,40.6,4.58,1e-06,50,0.60,0.45,True,61.2,3,0.00684496171932002,0.08273428382067509,4.802313310104188,
208,100,3,52.8,19.4,49.9,1.33,1e-06,50,0.45,0.55,True,58.6,3,0.0033676573784218794,0.05803152055927778,0.3271289945659851,
192,100,3,49.0,29.5,50.4,1.84,1e-07,80,0.35,0.40,True,89.7,3,0.0050138294918027305,0.07080839986754912,0.536154602675762,
190,100,3,69.9,24.4,67.8,2.64,1e-07,50,0.60,0.58,True,105.30000000000001,3,0.0026650330218378915,0.051623957828104305,0.15516717718549078,
196,100,3,27.1,58.7,58.0,1.65,1e-07,120,center,center,True,84.30000000000001,3,0.0038165432793934766,0.061778178019374096,2.8338336501659263,
207,100,3,59.2,48.1,69.3,4.54,1e-06,50,0.35,0.40,True,73.4,3,0.00649219511298978,0.08057415908956035,2.062268375305145,
200,100,3,23.3,71.2,68.6,2.54,1e-07,120,0.60,0.58,True,91.30000000000001,3,0.0033670265418538265,0.05802608501229276,0.10252078619934374,
191,100,3,64.2,70.6,88.4,4.51,1e-07,80,center,center,True,113.60000000000001,3,0.003805124279347631,0.06168568942102885,0.08634557349634042,
213,100,3,20.6,41.3,39.5,4.59,1e-06,80,0.45,0.55,True,54.6,3,0.016596704823943244,0.12882819886943714,2.1677387774871155,
214,100,3,48.8,39.3,55.6,1.54,1e-06,80,0.60,0.45,True,57.2,3,0.0045087720812010115,0.06714739072518762,0.11583534604159183,
211,100,3,37.4,14.4,33.7,1.42,1e-06,80,center,center,True,59.300000000000004,3,0.00011676697202597279,0.010805876735645877,3.5762166793918024,
215,100,3,50.8,30.9,52.7,3.93,1e-06,80,0.60,0.58,True,54.400000000000006,3,0.0352909915597753,0.18785896720618717,0.2418960167957865,
210,100,3,38.1,63.6,67.3,1.31,1e-06,50,0.60,0.58,True,69.7,3,0.0008868373919477335,0.029779815176520716,0.17975002656971234,
199,100,3,71.7,61.5,87.4,3.65,1e-07,120,0.60,0.45,True,116.0,3,0.004275010630576895,0.06538356544711289,0.06737743126990355,
218,100,3,25.7,32.2,34.2,2.26,1e-06,120,0.45,0.55,True,52.6,3,0.002187433458732033,0.046770005973187916,0.9331588923255494,
217,100,3,32.9,42.8,47.0,3.8,1e-06,120,0.35,0.40,True,64.3,3,0.0015569449188434852,0.03945814135059437,0.2240560890625506,
219,100,3,24.2,48.7,47.7,2.4,1e-06,120,0.60,0.45,True,54.900000000000006,3,0.004297680563753121,0.06555669732188406,0.36004501806976197,
222,100,3,44.2,38.7,51.7,2.16,1e-05,25,0.35,0.40,True,55.1,3,0.0036204433840975173,0.06017012035967285,0.45831847117452423,
226,100,3,54.1,9.7,49.3,1.53,1e-05,50,center,center,True,59.2,3,0.02710183020824075,0.16462633509934171,2.138733212744553,
228,100,3,36.8,43.2,49.7,1.82,1e-05,50,0.45,0.55,True,56.400000000000006,3,0.00573838919810919,0.07575215639246971,1.3889748497203573,
212,100,3,66.9,62.9,84.8,3.13,1e-06,80,0.35,0.40,True,97.0,3,0.03413771665613244,0.18476394847516234,0.8058295389685518,
229,100,3,11.5,75.8,71.1,4.36,1e-05,50,0.60,0.45,True,61.900000000000006,3,0.0028362120718643767,0.05325609891706655,0.08016378137633141,
223,100,3,32.2,76.4,76.4,3.62,1e-05,25,0.45,0.55,True,68.5,3,0.0046295238550635,0.06804060445839308,2.2233256588949706,
237,100,3,15.2,30.9,27.9,2.48,1e-05,120,0.35,0.40,True,47.2,3,0.0047018558529936605,0.06857007986719617,0.15392997310239379,
235,100,3,48.3,19.6,45.7,2.1,1e-05,80,0.60,0.58,True,57.2,3,0.004919099528961643,0.0701362925236403,1.5579649947801228,
227,100,3,52.8,80.1,89.0,1.82,1e-05,50,0.35,0.40,True,78.80000000000001,3,0.005482544412024316,0.0740442057964316,0.005269983126887412,
236,100,3,12.7,54.5,50.1,4.27,1e-05,120,center,center,True,55.5,3,0.0009718413941812677,0.03117437079046292,4.3913346957338355,
220,100,3,61.6,53.3,74.4,2.17,1e-06,120,0.60,0.58,True,91.80000000000001,3,0.004705780778000898,0.06859869370477034,0.054400429234887714,
221,100,3,51.3,41.7,59.1,3.33,1e-05,25,center,center,True,86.4,3,0.0024356843388376147,0.04935265280446042,0.10194091366982887,
230,100,3,56.9,48.8,67.9,3.28,1e-05,50,0.60,0.58,True,87.4,3,0.003524798455978812,0.05937001310408153,0.13932928274496875,
239,100,3,41.9,78.7,82.5,2.09,1e-05,120,0.60,0.45,True,65.9,3,0.001836391342470322,0.04285313690350243,0.25643907133613597,
232,100,3,61.7,69.1,85.6,4.71,1e-05,80,0.35,0.40,True,87.7,3,0.004006499356757695,0.06329691427516586,0.08375651622204726,
216,100,3,78.8,80.7,105.7,2.27,1e-06,120,center,center,True,117.30000000000001,3,0.0037315268002049164,0.06108622430798057,0.24212167236102752,
231,100,3,75.9,59.9,89.6,4.05,1e-05,80,center,center,True,91.9,3,0.003190837596457753,0.05648749947074798,0.020350279181533294,
225,100,3,27.2,28.2,32.1,2.45,1e-05,25,0.60,0.58,True,90.80000000000001,3,0.0001470349113277738,0.01212579528640385,0.9718593375463003,
240,100,3,37.8,41.0,48.7,4.92,1e-05,120,0.60,0.58,True,73.2,3,0.0012430712616496521,0.03525721573876264,0.13493478572848022,
234,100,3,79.9,60.0,92.9,4.11,1e-05,80,0.60,0.45,True,96.7,3,0.0010409376008935502,0.03226356460302473,0.3984436843456068,
238,100,3,18.0,20.3,20.0,3.77,1e-05,120,0.45,0.55,True,96.5,3,0.0008510261398079547,0.02917235231872731,1.5856884641319766,
233,100,3,41.5,43.6,53.1,4.8,1e-05,80,0.45,0.55,True,105.0,3,0.0016715361086701496,0.04088442379036483,0.21416227953589226,
242,100,3,23.2,69.7,67.2,4.5,1e-07,25,0.35,0.40,True,88.4,3,0.005173851364127842,0.07192948883544108,0.5396702756434187,
244,100,3,28.5,52.8,53.3,4.1,1e-07,25,0.60,0.45,True,80.80000000000001,3,0.0024343749802729926,0.04933938569006502,0.5068369193239416,
254,100,3,25.2,36.4,37.3,3.85,1e-07,80,0.60,0.45,True,54.800000000000004,3,0.0038059194326477736,0.06169213428507538,1.3592915351089838,
245,100,3,48.5,48.3,61.4,4.65,1e-07,25,0.60,0.58,True,89.60000000000001,3,0.004416668162412598,0.06645801804457155,0.16738509691957223,
241,100,3,64.5,39.0,68.5,4.09,1e-07,25,center,center,True,105.9,3,0.0011120601122409843,0.03334756531204316,0.4894842201725717,
250,100,3,39.2,39.1,48.3,2.95,1e-07,50,0.60,0.58,True,80.30000000000001,3,0.0038975429559284635,0.062430304788047154,0.13818580192848337,
246,100,3,24.3,56.3,54.8,1.88,1e-07,50,center,center,True,93.5,3,0.002985538642609251,0.05464008274709374,2.793483105783004,
248,100,3,74.3,39.2,77.2,2.56,1e-07,50,0.45,0.55,True,98.2,3,0.00418980036738705,0.06472866727646298,0.3189974569424881,
252,100,3,51.0,21.2,48.7,4.27,1e-07,80,0.35,0.40,True,82.10000000000001,3,0.00891306849553224,0.0944090488011199,1.1356784517681824,
243,100,3,76.5,62.5,91.7,1.67,1e-07,25,0.45,0.55,True,119.10000000000001,3,0.0023066157801808914,0.04802723998087847,0.3850469945180595,
263,100,3,62.5,24.5,60.7,4.51,1e-06,25,0.45,0.55,True,66.4,3,0.0012597097614050342,0.035492390190082074,0.17615048044403842,
247,100,3,54.4,47.5,65.1,4.6,1e-07,50,0.35,0.40,True,97.9,3,0.00447384337869625,0.06688679524910915,0.26537831897895825,
255,100,3,53.8,21.3,51.4,1.78,1e-07,80,0.60,0.58,True,82.10000000000001,3,0.007321403101851415,0.08556519795951749,0.13711664262557371,
249,100,3,53.9,32.3,56.0,2.56,1e-07,50,0.60,0.45,True,94.60000000000001,3,0.007236723953604183,0.08506893647862411,0.5765726243290605,
251,100,3,15.9,71.0,66.9,3.63,1e-07,80,center,center,True,103.0,3,0.0034372859724052587,0.0586283717359203,4.01840420063719,
253,100,3,72.7,28.8,71.8,2.59,1e-07,80,0.45,0.55,True,104.0,3,0.00867971186643944,0.09316497124155323,0.2603020044534263,
257,100,3,60.5,51.4,72.4,2.36,1e-07,120,0.35,0.40,True,92.7,3,0.0025372881181509395,0.050371501051198975,0.23359842343238224,
265,100,3,27.1,59.3,58.7,4.32,1e-06,25,0.60,0.58,True,62.6,3,0.006472558813161049,0.08045221447021238,0.049699738871089354,
266,100,3,18.4,36.1,33.9,1.32,1e-06,50,center,center,True,54.900000000000006,3,0.027916558852925138,0.1670824911620758,3.6250618697500525,
264,100,3,48.5,58.8,69.1,2.86,1e-06,25,0.60,0.45,True,73.60000000000001,3,0.003095420607479658,0.055636504270844135,0.12250024126765204,
260,100,3,45.0,35.7,50.4,4.27,1e-07,120,0.60,0.58,True,87.9,3,0.0026360683132095265,0.051342655883870346,0.2792283188927726,
261,100,3,80.3,60.2,93.3,1.73,1e-06,25,center,center,True,96.60000000000001,3,0.0035797198041717243,0.05983075968238849,0.05253761016837665,
268,100,3,37.8,15.4,34.4,4.68,1e-06,50,0.45,0.55,True,59.0,3,0.0036665237077128125,0.06055182662573287,6.451301013150588,
262,100,3,78.2,34.8,79.0,2.96,1e-06,25,0.35,0.40,True,97.30000000000001,3,0.006505767898293132,0.08065834053768482,1.0324262025415722,
267,100,3,29.8,66.4,66.3,1.68,1e-06,50,0.35,0.40,True,77.60000000000001,3,0.0008095638461234598,0.028452835467198342,0.07581122081176232,
258,100,3,48.0,75.8,82.8,3.76,1e-07,120,0.45,0.55,True,111.7,3,0.03965941514007122,0.1991467176231414,0.643292583226826,
259,100,3,74.5,32.2,74.7,1.75,1e-07,120,0.60,0.45,True,116.0,3,0.004385345139575623,0.06622193850662803,0.48199048162527447,
256,100,3,78.7,80.5,105.5,3.08,1e-07,120,center,center,False,125.0,3,0.0022620043599796283,0.04756053363850776,15.348143946542226,vittima non trovata entro 15 minuti
272,100,3,15.5,38.0,34.7,3.73,1e-06,80,0.35,0.40,True,55.7,3,0.006451340147720389,0.08032023498297543,0.732653302336123,
283,100,3,31.5,23.4,32.3,3.79,1e-05,25,0.45,0.55,True,41.900000000000006,3,0.002279828153906318,0.0477475460511461,0.0970769809909636,
276,100,3,19.8,46.7,44.2,4.82,1e-06,120,center,center,True,59.2,3,0.012510321935533676,0.11184955044850951,6.851097508162946,
274,100,3,21.0,56.6,54.0,2.76,1e-06,80,0.60,0.45,True,59.6,3,0.007055553417145659,0.08399734172666215,0.06542744013412069,
273,100,3,30.2,31.6,36.7,3.82,1e-06,80,0.45,0.55,True,66.4,3,0.0030656927171787006,0.05536869799063999,0.41845491866743184,
279,100,3,36.9,28.1,39.4,2.7,1e-06,120,0.60,0.45,True,60.300000000000004,3,0.0026667000902920986,0.05164010157127984,2.5920093107228226,
277,100,3,28.9,19.3,27.9,2.74,1e-06,120,0.35,0.40,True,53.0,3,0.0036263789222237535,0.060219423130944666,0.17128423130174938,
269,100,3,70.8,11.1,66.0,1.35,1e-06,50,0.60,0.45,True,88.80000000000001,3,0.012688395793982996,0.11264277959098397,4.832175834058861,
271,100,3,63.0,19.2,59.7,2.7,1e-06,80,center,center,True,84.10000000000001,3,0.000717903275317447,0.026793717086612805,0.17407199961007924,
270,100,3,76.3,18.5,72.6,1.96,1e-06,50,0.60,0.58,True,94.7,3,0.004036501381850918,0.06353346662862745,0.18862826068235947,
304,100,3,21.6,16.9,20.4,2.44,1e-07,25,0.60,0.45,True,0.2,3,0.023515595533926143,0.153347955753985,1.8665907225364282,
278,100,3,55.2,30.0,56.0,2.09,1e-06,120,0.45,0.55,True,70.0,3,0.0035615191798097634,0.0596784649585574,0.10411092784632463,
305,100,3,19.3,16.8,18.6,3.36,1e-07,25,0.60,0.58,True,0.2,3,2.9269841409841135e-05,0.005410160941214331,1.8817155853400918,
287,100,3,40.6,54.9,61.2,3.58,1e-05,50,0.35,0.40,True,53.6,3,0.0036373041692179,0.06031006689780654,0.06939943215639446,
275,100,3,39.5,77.1,79.9,4.16,1e-06,80,0.60,0.58,True,76.0,3,0.006801729447503506,0.08247259816147122,0.46213363433606675,
286,100,3,48.0,51.6,63.5,2.43,1e-05,50,center,center,True,61.2,3,0.0016946047243611292,0.04116557693463228,0.2757340659998218,
289,100,3,29.6,70.5,70.0,2.46,1e-05,50,0.60,0.45,True,53.900000000000006,3,0.002221695556703498,0.04713486561669077,0.21125087709817272,
280,100,3,63.9,53.6,76.4,1.02,1e-06,120,0.60,0.58,True,89.7,3,0.0011068091965493257,0.03326874203436802,0.27744312349406314,
282,100,3,69.2,56.9,82.6,1.63,1e-05,25,0.35,0.40,True,79.30000000000001,3,0.003070020025392016,0.05540776141834297,1.0321821935986717,
312,100,3,16.3,14.3,14.6,4.36,1e-07,80,0.35,0.40,True,0.2,3,0.0003376565452248848,0.01837543319829181,0.5369354529187041,
285,100,3,77.9,68.3,96.5,2.1,1e-05,25,0.60,0.58,True,82.0,3,0.0043449941625643956,0.06591656971175303,0.04872645007867621,
288,100,3,75.1,60.9,89.6,4.06,1e-05,50,0.45,0.55,True,79.0,3,0.003727677438591851,0.061054708570198346,0.031300260727967384,
297,100,3,10.3,20.0,15.9,1.5,1e-05,120,0.35,0.40,True,43.1,3,0.002138071872107167,0.046239289269053074,0.2488354173964763,
290,100,3,60.5,20.1,57.5,3.93,1e-05,50,0.60,0.58,True,68.2,3,0.0016479158617191156,0.040594529948246916,3.074469916902625,
291,100,3,61.2,9.4,56.3,4.03,1e-05,80,center,center,True,69.10000000000001,3,0.002083384009055745,0.045644101580113776,0.5398541145886825,
301,100,3,28.4,20.4,28.0,4.6,1e-07,25,center,center,True,43.5,3,0.003932219437133226,0.06270741134134965,1.9095229790502184,
300,100,3,44.2,66.3,72.7,1.43,1e-05,120,0.60,0.58,True,55.7,3,0.006896115790392927,0.0830428551435518,0.14257804485684974,
298,100,3,73.8,28.8,72.8,4.65,1e-05,120,0.45,0.55,True,65.8,3,0.004602603930828833,0.0678424935481357,0.2060727118540835,
292,100,3,23.7,50.7,49.4,1.82,1e-05,80,0.35,0.40,True,87.2,3,0.004428175573792715,0.06654453827169225,0.10906587642558885,
295,100,3,60.2,52.2,72.6,4.38,1e-05,80,0.60,0.58,True,80.4,3,0.0024265241582037797,0.049259762059959036,0.11137117424414238,
296,100,3,39.1,79.5,81.9,4.31,1e-05,120,center,center,True,78.4,3,0.002932180130159035,0.054149608771985,4.254741349885585,
299,100,3,50.0,35.2,54.2,3.3,1e-05,120,0.60,0.45,True,89.30000000000001,3,0.0036252078421841515,0.06020969890461297,3.1185677926054227,
294,100,3,79.7,19.3,76.1,3.25,1e-05,80,0.60,0.45,True,109.0,3,0.005401115846360608,0.07349228426413625,2.757785730039119,
293,100,3,28.1,33.1,36.3,4.51,1e-05,80,0.45,0.55,True,115.4,3,0.0010882602588615509,0.03298878989689605,3.8209340867770125,
303,100,3,32.8,49.4,52.4,3.45,1e-07,25,0.45,0.55,True,82.10000000000001,3,0.039204265533849605,0.19800067053888884,0.9869383929724314,
309,100,3,32.1,46.4,49.5,4.22,1e-07,50,0.60,0.45,True,82.4,3,0.004761326198351494,0.06900236371568363,0.8494934131337298,
308,100,3,56.6,14.5,52.4,2.16,1e-07,50,0.45,0.55,True,89.9,3,0.014263478976675143,0.11942980773942133,0.3403370692076053,
302,100,3,76.9,55.8,88.0,4.68,1e-07,25,0.35,0.40,True,109.30000000000001,3,0.0031784995755401034,0.05637818350692139,1.6741890568165438,
306,100,3,54.7,35.9,58.5,3.13,1e-07,50,center,center,True,102.30000000000001,3,0.003452567010264939,0.058758548401615054,0.4160598169732272,
323,100,3,12.2,41.9,37.6,2.45,1e-06,25,0.45,0.55,True,57.6,3,0.00795107522265427,0.08916880184601714,0.8769583697297872,
321,100,3,44.9,61.5,69.2,3.28,1e-06,25,center,center,True,71.9,3,0.0032709147018612785,0.05719191115762157,0.45627118638034514,
310,100,3,63.9,79.7,95.1,3.45,1e-07,50,0.60,0.58,True,101.60000000000001,3,0.0016316181040248704,0.04039329280988207,0.1583965015521139,
319,100,3,51.4,9.1,46.5,3.73,1e-07,120,0.60,0.45,True,65.8,3,0.012932337608712211,0.11372043619645596,7.162495434293941,
307,100,3,60.8,32.4,62.2,3.98,1e-07,50,0.35,0.40,True,112.30000000000001,3,0.0030039833481247703,0.05480860651507909,0.879512080587007,
314,100,3,14.5,53.5,49.5,2.39,1e-07,80,0.60,0.45,True,91.0,3,0.003445104739146549,0.05869501460214955,0.45573523007726524,
311,100,3,72.9,62.3,88.9,2.56,1e-07,80,center,center,True,107.4,3,0.003281435968517661,0.057283819430251515,0.6020576747828225,
315,100,3,77.2,39.1,79.9,2.58,1e-07,80,0.60,0.58,True,93.7,3,0.002826790996503422,0.05316757467200683,0.12430226380047651,
327,100,3,20.6,30.5,29.9,3.85,1e-06,50,0.35,0.40,True,51.2,3,0.006072165492573464,0.07792410084546028,0.0681003153718076,
313,100,3,72.0,71.6,94.5,2.97,1e-07,80,0.45,0.55,True,108.80000000000001,3,0.004219381707087678,0.06495676798523521,0.02289753122257778,
324,100,3,37.4,60.1,63.9,1.45,1e-06,25,0.60,0.45,True,72.3,3,0.004583790828773013,0.06770369878206813,0.10333461221183325,
322,100,3,57.9,67.0,81.5,1.69,1e-06,25,0.35,0.40,True,81.10000000000001,3,0.007805962011951053,0.08835135546187763,0.06502751049377836,
326,100,3,32.5,43.7,47.4,4.21,1e-06,50,center,center,True,66.4,3,0.003149619695254666,0.05612147267539107,3.077074866997604,
318,100,3,61.5,31.7,62.5,2.97,1e-07,120,0.45,0.55,True,100.30000000000001,3,0.002948380436196617,0.05429899111582661,0.3230722857484972,
317,100,3,40.6,42.2,51.5,3.85,1e-07,120,0.35,0.40,True,95.0,3,0.0028520449235826845,0.05340454028996677,0.2196120829501472,
316,100,3,50.1,64.4,74.6,1.29,1e-07,120,center,center,True,110.5,3,0.003895671524954715,0.06241531482700952,0.7881856229598663,
328,100,3,33.8,20.3,32.6,2.59,1e-06,50,0.45,0.55,True,60.5,3,0.0005099903327729847,0.02258296554425447,0.14522615605047634,
320,100,3,76.9,21.4,73.8,3.2,1e-07,120,0.60,0.58,True,105.30000000000001,3,0.0012287428438519776,0.03505342841794477,0.31559473934997284,
325,100,3,65.7,50.8,76.1,3.6,1e-06,25,0.60,0.58,True,90.7,3,0.001040539758022113,0.03225739850053183,0.1951015962468915,
329,100,3,50.2,48.7,62.9,3.97,1e-06,50,0.60,0.45,True,73.60000000000001,3,0.005017208748369767,0.07083225782346464,0.041132840183473074,
330,100,3,16.6,60.2,56.4,1.52,1e-06,50,0.60,0.58,False,67.5,3,0.012848295270529695,0.11335032099879425,13.705161951079944,vittima non trovata entro 15 minuti
335,100,3,9.4,33.5,28.8,3.43,1e-06,80,0.60,0.58,True,55.5,3,0.014163173312993622,0.11900913121686765,1.7122764387181646,
350,100,3,9.5,18.5,14.2,1.79,1e-05,50,0.60,0.58,True,18.3,3,0.003446192154890759,0.0587042771430733,0.5739765495754269,
334,100,3,25.0,55.7,54.4,1.04,1e-06,80,0.60,0.45,True,62.1,3,0.0016608541075201536,0.0407535778493147,0.061145579172357196,
332,100,3,44.2,66.0,72.5,1.73,1e-06,80,0.35,0.40,True,71.3,3,0.002752473559071199,0.05246402156784399,0.19786225909888597,
345,100,3,29.2,31.7,36.0,1.39,1e-05,25,0.60,0.58,True,42.2,3,0.005911192054484437,0.07688427703038142,1.008235762531032,
331,100,3,65.8,16.3,61.8,3.18,1e-06,80,center,center,True,87.5,3,0.004271231831084059,0.06535466189250816,0.1657472666585695,
341,100,3,44.4,69.5,75.6,2.35,1e-05,25,center,center,True,59.1,3,0.003308757164649025,0.057521797300232415,3.4940812688502403,
30,100,3,71.1,69.3,92.2,2.36,1e-06,50,0.60,0.58,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,11.98628837925746,vittima non trovata entro 15 minuti
343,100,3,45.5,22.4,44.1,2.72,1e-05,25,0.45,0.55,True,55.800000000000004,3,0.0007199977467600767,0.026832773743317644,0.22829339435757628,
337,100,3,69.3,13.1,64.8,4.58,1e-06,120,0.35,0.40,True,73.8,3,0.0029886943412050014,0.05466895225998941,1.799030910251479,
340,100,3,55.7,60.0,74.8,3.35,1e-06,120,0.60,0.58,True,74.60000000000001,3,0.007021196607455944,0.08379258086164874,0.13285348332011088,
365,100,3,25.0,11.2,20.9,4.61,1e-07,25,0.60,0.58,True,0.2,3,0.026970038374783206,0.16422557162264106,7.356823142352159,
333,100,3,80.7,25.5,78.5,2.62,1e-06,80,0.45,0.55,True,84.7,3,0.0057106914340539165,0.07556911693313556,0.10513585004920283,
346,100,3,18.2,64.3,60.7,4.68,1e-05,50,center,center,True,57.0,3,0.0009339250278129064,0.030560186972806734,5.6485600619490475,
348,100,3,57.2,45.2,65.8,1.2,1e-05,50,0.45,0.55,True,57.6,3,0.006250129800845822,0.07905776243257724,0.05742821253253678,
338,100,3,55.4,71.3,83.2,1.26,1e-06,120,0.45,0.55,True,81.60000000000001,3,0.004321861358189944,0.06574086520719015,0.20928108819036328,
62,100,3,77.6,47.2,84.0,2.85,1e-07,25,0.35,0.40,False,900.0,2,0.5370981067774353,0.7328697747740968,0.7766276149205983,vittima non trovata entro 15 minuti
344,100,3,45.0,18.3,42.1,3.94,1e-05,25,0.60,0.45,True,72.4,3,0.005034298084518971,0.0709527877149233,3.9947540660033916,
349,100,3,63.9,11.4,59.2,4.67,1e-05,50,0.60,0.45,True,74.4,3,0.0023920912068365052,0.04890900946488801,6.111326081922751,
354,100,3,28.7,66.3,65.7,3.64,1e-05,80,0.60,0.45,True,53.5,3,0.0022203691609801327,0.047120793297440705,0.13187912488870002,
339,100,3,73.4,76.4,98.8,4.7,1e-06,120,0.60,0.45,True,99.9,3,0.010357286347442849,0.10177075389051046,0.34531747976169763,
347,100,3,74.1,58.1,87.2,3.03,1e-05,50,0.35,0.40,True,79.10000000000001,3,0.003242117899963529,0.05693959869865197,1.5730717780625136,
353,100,3,44.8,75.3,80.8,2.73,1e-05,80,0.45,0.55,True,60.900000000000006,3,0.0026002249798069673,0.05099240119671721,1.516939354858235,
336,100,3,81.0,67.3,98.2,2.44,1e-06,120,center,center,True,109.9,3,0.003969909389418553,0.06300721696296824,0.19232630247711707,
