run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,pf_ellipse_area_mean_m2,pf_iou_mean,note
2532,100,5,5.5,69.0,64.0,4.22,1e-07,0.05,120,0.35,0.40,True,134.20000000000002,5,5,0.09380439133177684,0.306275025641623,0.25431775934341005,0.33397915235333114,4.419,0.199,0.385,0.385,1.609,24.257,0.8151,
2542,100,5,83.3,48.1,89.3,3.98,1e-07,0.1,60,0.35,0.40,True,141.70000000000002,5,5,0.044068109326897344,0.20992405609385825,0.3239555865466404,0.3515616575587189,4.083,0.102,0.372,0.372,1.592,23.644,0.8367,
2541,100,5,88.6,11.4,83.9,1.79,1e-07,0.1,60,center,center,True,155.10000000000002,5,5,0.2475165993123273,0.4975104012101931,0.3510119978669442,0.36582772329001,1.663,0.129,0.573,0.573,1.645,25.263,0.7257,
2547,100,5,38.8,24.4,39.0,4.18,1e-07,0.1,120,0.35,0.40,True,98.7,5,5,0.008323612198091778,0.0912338325298887,0.11313185843171895,0.2841213373392706,4.401,0.225,0.124,0.124,1.73,27.48,0.8732,
2545,100,5,0.4,80.3,75.4,1.0,1e-07,0.1,60,0.60,0.58,True,139.1,5,5,0.009604101542877436,0.09800051807453589,0.09984028863961436,0.6652928591093118,1.685,0.68,0.136,0.136,1.538,22.08,0.8911,
2535,100,5,98.8,44.2,101.6,2.25,1e-07,0.05,120,0.60,0.58,True,173.5,5,5,0.17878111909845876,0.422825163747924,0.33235005646835614,1.0167353316924719,3.375,1.122,0.436,0.436,1.595,23.688,0.7697,
2561,100,5,25.7,3.9,20.7,1.68,1e-06,0.05,120,center,center,True,55.7,5,5,0.8985878295548528,0.9479387266879926,0.5754477287485934,3.0115578675255823,4.895,3.214,0.927,0.927,1.664,25.981,0.5518,
2537,100,5,10.3,92.6,87.7,4.92,1e-07,0.1,25,0.35,0.40,True,178.20000000000002,5,5,0.019703939125141432,0.14037072032707332,0.8017812870597371,1.9887370503942705,6.787,1.872,0.803,0.803,1.646,25.205,0.8776,
2543,100,5,99.2,27.9,97.0,3.7,1e-07,0.1,60,0.45,0.55,True,172.70000000000002,5,5,0.021636091057344833,0.14709211759079693,0.7218373462212662,1.5851887303537873,5.392,1.697,0.731,0.731,1.559,22.754,0.8783,
2574,100,5,1.8,14.0,9.5,3.82,1e-06,0.1,60,0.60,0.45,True,25.400000000000002,3,2,2.562477110762144,1.6007739099454812,1.601342321758166,2.099807595863187,5.989,2.17,1.605,1.605,2.036,30.725,0.3506,
2550,100,5,31.0,60.4,61.2,1.58,1e-07,0.1,120,0.60,0.58,True,121.5,5,5,0.06928063856415775,0.2632121550463765,0.4494937136109895,0.4946483824666491,1.171,0.413,0.47,0.47,1.607,24.245,0.8453,
2564,100,5,4.5,29.8,24.8,1.3,1e-06,0.05,120,0.60,0.45,True,67.5,5,5,0.10019366355736369,0.3165338268769448,0.24536719548687475,0.2592178866524871,1.283,0.021,0.399,0.399,1.635,24.62,0.8146,
2572,100,5,3.9,26.9,21.9,1.17,1e-06,0.1,60,0.35,0.40,True,56.300000000000004,5,5,0.11057034318993703,0.3325211920914771,0.2933757652067758,1.330577890787366,2.582,1.41,0.35,0.35,1.569,22.94,0.8021,
2556,100,5,24.5,55.2,53.9,1.39,1e-06,0.05,60,center,center,True,115.0,5,5,0.5483553772051805,0.7405102141126619,0.4297020426164038,0.6709578143883783,1.724,0.332,0.76,0.76,1.738,27.916,0.6492,
2555,100,5,49.7,45.2,60.1,4.96,1e-06,0.05,25,0.60,0.58,True,124.60000000000001,5,5,0.020122951445447294,0.14185538920128235,0.36648989196050674,0.3679954435478029,5.133,0.171,0.377,0.377,1.793,29.395,0.8868,
2551,100,5,55.8,80.9,91.3,1.21,1e-06,0.05,25,center,center,True,137.20000000000002,5,5,0.4464227752383425,0.668148767295385,0.29546245727410636,1.868217355572177,3.132,1.918,0.631,0.631,1.731,27.634,0.6467,
2548,100,5,97.6,34.3,97.1,2.51,1e-07,0.1,120,0.45,0.55,True,176.3,5,5,0.014176358453538856,0.11906451382985132,0.3769340194080395,0.5202110855718058,3.01,0.495,0.386,0.386,1.504,21.2,0.8767,
2553,100,5,65.2,84.6,99.7,2.77,1e-06,0.05,25,0.45,0.55,True,149.70000000000002,5,5,0.08368976772388431,0.28929183832919364,0.22965734234141075,0.6474009177717984,3.474,0.706,0.293,0.293,1.604,24.07,0.8262,
2552,100,5,8.8,95.1,90.2,3.94,1e-06,0.05,25,0.35,0.40,True,149.70000000000002,5,5,0.020071650346468094,0.14167445198929868,0.41770028607322945,1.0644772016567985,5.014,1.075,0.419,0.419,1.613,24.268,0.8865,
2554,100,5,62.0,93.3,105.1,2.23,1e-06,0.05,25,0.60,0.45,True,146.4,5,5,0.01841325112484848,0.13569543516584662,0.5570544543577916,0.6304599910093284,2.142,0.088,0.564,0.564,1.617,24.273,0.854,
2549,100,5,97.3,29.3,95.4,4.41,1e-07,0.1,120,0.60,0.45,True,181.10000000000002,5,5,0.0048053392746198464,0.06932055448869294,0.1582023757724303,0.40474746118133736,4.734,0.322,0.163,0.163,1.688,26.44,0.9053,
2560,100,5,41.5,53.2,60.5,3.79,1e-06,0.05,60,0.60,0.58,True,122.80000000000001,5,5,0.030704162174801635,0.17522603166995945,0.20142438454028452,0.44814486112193913,4.302,0.517,0.238,0.238,1.628,24.575,0.8761,
2557,100,5,97.1,88.8,124.5,1.1,1e-06,0.05,60,0.35,0.40,True,153.9,5,5,0.039984669226454536,0.19996166939304777,0.3145250664995274,0.3151490971637974,1.189,0.088,0.325,0.325,1.595,23.668,0.8391,
2559,100,5,78.1,21.7,74.9,3.83,1e-06,0.05,60,0.60,0.45,True,152.4,5,5,0.09839639019796462,0.3136819889601005,0.4056194689948206,0.7450772023495491,4.575,0.74,0.507,0.507,1.604,24.029,0.8159,
2565,100,5,52.9,37.6,57.9,4.76,1e-06,0.05,120,0.60,0.58,True,122.10000000000001,5,5,0.005611150067890663,0.07490761021345337,0.23839862202275042,0.3838551551067949,5.087,0.323,0.248,0.248,1.734,27.865,0.9191,
2575,100,5,22.7,27.7,28.8,3.01,1e-06,0.1,60,0.60,0.58,True,77.7,5,5,0.033989529729833344,0.18436249545347705,0.18593972653149762,0.3521405387277072,3.374,0.36,0.245,0.245,1.699,26.825,0.8612,
2581,100,5,20.1,19.5,21.0,3.97,1e-05,0.05,25,center,center,True,54.400000000000006,4,4,0.012847480354139676,0.11334672626123649,1.0368301970151197,1.6122020735616722,1.988,1.979,1.038,1.038,1.931,33.297,0.8986,
2558,100,5,98.6,98.6,132.3,3.73,1e-06,0.05,60,0.45,0.55,True,159.0,5,5,0.0042325524843805865,0.06505807009419036,0.4494614531101982,0.45144151059063775,3.679,0.048,0.451,0.451,1.586,23.573,0.8859,
2569,100,5,2.9,44.4,39.5,2.67,1e-06,0.1,25,0.60,0.45,True,102.9,5,5,0.02525530697888678,0.15891918379757297,0.08374863925433984,0.08559361194935394,2.695,0.03,0.165,0.165,1.828,29.921,0.8842,
2563,100,5,44.9,56.9,65.5,3.2,1e-06,0.05,120,0.45,0.55,True,125.9,5,5,0.009752477175275737,0.09875463115862333,0.13077621939771514,0.47314003373407215,3.702,0.503,0.157,0.157,1.578,23.273,0.8982,
2567,100,5,28.8,91.5,89.7,4.91,1e-06,0.1,25,0.35,0.40,True,133.3,5,5,0.030346756168230078,0.17420320366810157,0.30381642714176227,0.34167858932372036,4.622,0.287,0.331,0.331,1.642,25.161,0.8661,
2571,100,5,49.7,49.6,63.1,4.94,1e-06,0.1,60,center,center,True,127.30000000000001,5,5,0.026570231691103195,0.16300377814978154,0.16965960129450552,0.6161936650231096,5.65,0.708,0.201,0.201,1.627,24.746,0.8739,
2583,100,5,29.4,18.9,28.1,2.55,1e-05,0.05,25,0.45,0.55,True,72.5,4,4,0.004805070708240213,0.06931861732781615,0.8515050780683302,1.5856513660383387,0.967,1.584,0.853,0.853,1.664,25.841,0.9135,
2580,100,5,19.6,34.7,33.1,1.32,1e-06,0.1,120,0.60,0.58,True,88.80000000000001,5,5,0.003466333626255859,0.05887557750252526,0.16721174365867905,0.2844817384742281,1.605,0.283,0.172,0.172,1.602,23.968,0.9093,
2562,100,5,99.6,43.0,102.0,2.75,1e-06,0.05,120,0.35,0.40,True,173.4,5,5,0.022853900314199017,0.15117506512053838,0.24687968347028588,0.5152883348036222,2.364,0.382,0.265,0.265,1.59,23.605,0.8866,
2566,100,5,68.9,80.9,99.3,1.48,1e-06,0.1,25,center,center,True,166.5,5,5,0.17302305421185324,0.4159603998121134,0.3451816337176221,2.9958222006498767,4.6,3.118,0.469,0.469,1.651,24.661,0.6111,
2590,100,5,22.7,11.9,19.0,3.57,1e-05,0.05,60,0.60,0.58,True,53.900000000000006,4,4,0.0026243465718957504,0.051228376627566,0.1435506559219578,0.3822723751783898,3.252,0.315,0.15,0.15,1.796,29.056,0.9414,
2577,100,5,45.2,32.5,48.7,4.65,1e-06,0.1,120,0.35,0.40,True,115.10000000000001,5,5,0.015370049867468753,0.1239760052085433,0.2601522630354743,0.2922930657803186,4.435,0.217,0.282,0.282,1.657,25.436,0.9003,
2600,100,5,2.7,7.5,3.4,2.1,1e-05,0.1,25,0.60,0.58,True,22.3,4,3,0.01824522896668016,0.1350749013202681,0.3128639698864761,0.3226673417208524,1.976,0.12,0.325,0.325,1.744,27.157,0.8801,
2584,100,5,41.7,52.0,59.6,1.24,1e-05,0.05,25,0.60,0.45,True,95.7,5,5,0.07870422542351045,0.2805427336851027,0.06650679842899866,0.21550514915488497,1.01,0.228,0.255,0.255,1.592,23.589,0.8339,
2568,100,5,85.2,92.2,118.4,4.25,1e-06,0.1,25,0.45,0.55,True,170.3,5,5,0.042668369694093454,0.2065632341296327,1.3782374599626692,1.4403258323301051,4.265,0.015,1.387,1.387,1.565,22.866,0.8333,
2604,100,5,13.2,11.5,10.5,4.35,1e-05,0.1,60,0.60,0.45,True,26.0,3,2,0.16746875051868299,0.4092294594951382,1.7478469604195648,1.9037361959826027,4.996,0.648,1.767,1.767,2.144,26.605,0.546,
2576,100,5,46.3,70.2,77.2,1.43,1e-06,0.1,120,center,center,True,132.20000000000002,5,5,0.04457017769267484,0.21111650265357002,0.3366848494684294,1.5562433006608876,3.137,1.707,0.348,0.348,1.636,24.897,0.8069,
2585,100,5,72.2,2.3,67.3,3.61,1e-05,0.05,25,0.60,0.58,True,122.80000000000001,5,3,0.013724768792203594,0.11715275836361513,0.24076404519866398,0.2678402078814171,3.749,0.141,0.263,0.263,1.53,21.859,0.8735,
2586,100,5,46.4,20.8,44.3,3.87,1e-05,0.05,60,center,center,True,103.0,4,4,0.07607995432071635,0.2758259493244179,0.6950147634195443,1.028540011053624,2.621,1.251,0.7,0.7,1.912,31.374,0.8444,
2603,100,5,11.1,19.7,15.9,2.8,1e-05,0.1,60,0.45,0.55,True,36.7,4,4,0.0462906291961225,0.21515257190217946,0.6306565621700498,1.525506406310781,1.223,1.58,0.644,0.644,1.667,25.947,0.8555,
2595,100,5,2.7,35.0,30.1,2.33,1e-05,0.05,120,0.60,0.58,True,74.10000000000001,3,3,0.1444662905918128,0.38008721445454174,3.923292942269298,4.944682301187961,6.035,3.709,3.923,3.923,2.56,32.069,0.6198,
2589,100,5,51.2,34.3,54.7,3.48,1e-05,0.05,60,0.60,0.45,True,102.0,5,5,0.02166819006738655,0.14720118908278748,0.7787464625322594,1.0641968182888588,4.728,1.249,0.782,0.782,1.899,31.968,0.8905,
2596,100,5,44.8,2.7,39.9,1.11,1e-05,0.1,25,center,center,True,73.4,3,3,0.06056216388465867,0.24609381114660048,0.9507866863965266,1.5757017629133068,2.866,1.754,0.965,0.965,1.969,33.135,0.8355,
2573,100,5,63.2,49.9,73.5,2.47,1e-06,0.1,60,0.45,0.55,True,166.70000000000002,5,5,0.27380839484490305,0.5232670397081236,0.14115778482940528,1.4493117355136869,3.974,1.502,0.487,0.487,1.663,25.676,0.7233,
2579,100,5,77.4,59.8,90.8,1.41,1e-06,0.1,120,0.60,0.45,True,153.60000000000002,5,5,0.09472067168957446,0.3077672362185008,0.1901754780183471,0.4718095389601367,1.924,0.516,0.258,0.258,1.586,23.348,0.8243,
2593,100,5,28.0,43.8,45.1,1.97,1e-05,0.05,120,0.45,0.55,True,81.10000000000001,5,5,0.006198647078094083,0.07873148720870249,0.12313949146657824,0.15535223834066442,2.027,0.058,0.14,0.14,1.619,24.492,0.901,
2578,100,5,98.5,13.2,93.9,4.01,1e-06,0.1,120,0.45,0.55,True,178.60000000000002,5,5,0.005530121486494756,0.07436478660289933,0.7120370293350211,1.514642781517429,5.593,1.585,0.715,0.715,1.518,21.572,0.8876,
2588,100,5,77.6,92.0,113.3,3.55,1e-05,0.05,60,0.45,0.55,True,130.3,5,5,0.014253728131285373,0.11938897826552237,0.2172739111758419,0.23795339414260971,3.634,0.088,0.23,0.23,1.6,23.967,0.8608,
2597,100,5,28.4,40.5,42.5,4.56,1e-05,0.1,25,0.35,0.40,True,82.0,5,5,0.024356266678022428,0.15606494378310085,0.34494500743322887,0.4561013046256453,4.187,0.375,0.365,0.365,1.686,26.161,0.8601,
2592,100,5,52.7,48.5,64.6,2.17,1e-05,0.05,120,0.35,0.40,True,108.30000000000001,5,5,0.06725932755178916,0.2593440331910283,0.11269711220389043,0.49588997555959974,2.688,0.521,0.234,0.234,1.618,24.48,0.8424,
2591,100,5,56.1,97.4,105.6,1.45,1e-05,0.05,120,center,center,True,122.0,5,5,0.1921066271344155,0.43829970013041936,0.31525125207785704,1.3062049433716356,2.745,1.299,0.458,0.458,1.669,25.858,0.7358,
2587,100,5,96.6,39.3,97.8,2.92,1e-05,0.05,60,0.35,0.40,True,150.5,4,4,0.018016759040524043,0.13422652137533791,0.07277657200476934,0.41337615158670155,2.527,0.389,0.136,0.136,1.769,28.09,0.8423,
2594,100,5,80.3,55.6,90.7,1.46,1e-05,0.05,120,0.60,0.45,True,129.1,5,5,0.04039511649359019,0.20098536387904017,0.2205231777672498,0.6360574531340536,2.155,0.69,0.264,0.264,1.684,26.053,0.8414,
2570,100,5,66.4,57.8,81.0,3.8,1e-06,0.1,25,0.60,0.58,True,255.60000000000002,5,5,1050.2207532366547,32.40710960941526,20.185893276849505,20.21088313171277,-8.191,11.995,23.286,23.286,1.886,26.253,0.145,
2598,100,5,86.4,77.0,108.7,4.71,1e-05,0.1,25,0.45,0.55,True,125.0,5,5,0.009296424145468834,0.09641796588535165,0.07886792466940461,0.13018443978325203,4.65,0.064,0.104,0.104,1.556,22.666,0.8937,
2605,100,5,32.1,68.6,69.1,4.15,1e-05,0.1,60,0.60,0.58,True,100.2,5,5,0.018929083988568397,0.1375830076301881,0.25059759125245673,0.48272791942548043,4.69,0.538,0.268,0.268,1.656,25.517,0.8982,
2599,100,5,67.9,61.9,84.8,3.67,1e-05,0.1,25,0.60,0.45,True,136.0,5,5,0.011609161735968272,0.10774582003942552,0.4199593391739187,0.5336700411193204,4.219,0.544,0.427,0.427,1.851,31.657,0.8747,
2602,100,5,42.4,52.5,60.4,4.73,1e-05,0.1,60,0.35,0.40,True,105.60000000000001,5,5,0.008846106943978808,0.09405374497583181,0.31381111976550813,0.3720394770634153,4.837,0.103,0.316,0.316,1.62,24.285,0.915,
2601,100,5,77.0,37.5,79.0,4.26,1e-05,0.1,60,center,center,True,130.0,5,5,0.1932507203539801,0.439602912130914,0.38721212327761395,1.5006040901763695,5.865,1.603,0.44,0.44,1.656,25.745,0.7793,
2607,100,5,56.4,11.4,51.8,1.89,1e-05,0.1,120,0.35,0.40,True,119.5,5,4,0.13246745241560037,0.3639607841726913,0.2793058036286541,0.2800224101924599,1.854,0.034,0.449,0.449,1.599,23.747,0.7801,
2609,100,5,52.8,56.3,70.2,2.99,1e-05,0.1,120,0.60,0.45,True,109.10000000000001,5,5,0.01880027470903429,0.1371140937651352,0.26698331166537687,0.2972176797511372,2.754,0.236,0.29,0.29,1.72,27.089,0.9095,
2606,100,5,55.3,59.1,73.8,4.61,1e-05,0.1,120,center,center,True,124.10000000000001,5,5,0.013469732004974547,0.11605917458337599,0.280355079589017,0.5611159935228746,5.23,0.619,0.302,0.302,1.597,23.804,0.9079,
2615,100,5,44.4,7.6,39.5,2.04,1e-07,0.05,25,0.60,0.58,True,99.2,5,5,0.04559391578534963,0.2135273185926092,0.4910507789261369,1.1944670749592403,3.295,1.256,0.501,0.501,1.771,29.237,0.8454,
2608,100,5,41.6,88.6,91.3,3.43,1e-05,0.1,120,0.45,0.55,True,117.0,5,5,0.027281492182994024,0.16517109972084712,0.07477039241631363,0.1296697735257389,3.316,0.114,0.162,0.162,1.582,23.473,0.8849,
2610,100,5,97.1,95.9,129.4,3.09,1e-05,0.1,120,0.60,0.58,True,139.8,4,4,0.013770223392965682,0.11734659514858402,0.46455233180470884,0.46460794330859545,2.889,0.206,0.471,0.471,1.802,29.114,0.8921,
2613,100,5,22.4,52.0,50.1,4.02,1e-07,0.05,25,0.45,0.55,True,119.10000000000001,5,5,0.014615743599311427,0.12089558966029913,0.14925866604566898,0.19644260311190792,3.911,0.105,0.166,0.166,1.592,23.623,0.8911,
2582,100,5,60.7,54.1,74.2,1.64,1e-05,0.05,25,0.35,0.40,True,248.5,5,5,188.55311497779223,13.731464414904632,14.157446644716577,17.394383548676483,-3.342,4.985,14.192,14.192,4.699,92.543,0.3705,
2416,100,5,58.5,63.7,79.4,3.65,1e-05,0.1,25,center,center,False,959.0,5,5,62386.516541807156,249.77292996201,260.67984087802336,267.2660261563215,15.515,11.863,342.296,342.296,3.104,81.345,0.0004,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2616,100,5,4.7,56.6,51.6,3.18,1e-07,0.05,60,center,center,True,122.60000000000001,5,5,0.0292561105588887,0.17104417721421766,0.18102646701244005,0.39758473289559715,3.583,0.401,0.225,0.225,1.59,23.539,0.8532,
2611,100,5,14.1,65.6,61.3,1.35,1e-07,0.05,25,center,center,True,138.8,5,5,0.05167763212540433,0.2273271477967476,0.19760646291451486,0.977974151208092,2.343,0.989,0.266,0.266,1.579,23.374,0.8381,
2636,100,5,19.9,5.2,14.9,3.21,1e-07,0.1,120,center,center,True,43.6,5,5,0.6127466171240251,0.7827813341693995,0.4346911761324434,1.873684089404983,5.108,1.9,0.621,0.621,1.673,26.346,0.6341,
2617,100,5,47.3,71.6,78.8,1.54,1e-07,0.05,60,0.35,0.40,True,131.70000000000002,5,5,0.12428025756714915,0.3525340516420352,0.1490474417535368,0.8793336611823821,2.477,0.933,0.337,0.337,1.647,25.091,0.8002,
2618,100,5,74.3,22.6,71.5,1.61,1e-07,0.05,60,0.45,0.55,True,137.70000000000002,5,5,0.133410492561962,0.3652540110142009,0.3028834868373862,0.47785971572132124,1.219,0.394,0.423,0.423,1.592,23.62,0.7861,
2626,100,5,33.2,26.3,35.3,2.81,1e-07,0.1,25,center,center,True,99.4,5,5,0.30193574052568256,0.5494867974079838,0.6099523359541402,2.4059044557464975,5.394,2.579,0.677,0.677,1.631,24.885,0.7083,
2612,100,5,72.6,71.1,94.5,2.73,1e-07,0.05,25,0.35,0.40,True,149.9,5,5,0.024903875291613156,0.15780961723422676,0.26499914890715137,0.33235662781394726,2.85,0.12,0.296,0.296,1.539,22.195,0.8706,
2614,100,5,28.5,87.7,85.9,3.95,1e-07,0.05,25,0.60,0.45,True,146.20000000000002,5,5,0.211681159031472,0.46008820788134963,0.3595354093342259,0.36540687712076536,3.848,0.106,0.571,0.571,1.752,27.937,0.7824,
2625,100,5,42.4,47.2,56.4,3.38,1e-07,0.05,120,0.60,0.58,True,120.80000000000001,5,5,0.020917102506069478,0.1446274611063524,0.12806261055834123,0.1750080110812559,3.495,0.114,0.169,0.169,1.689,26.345,0.8803,
2372,100,5,78.8,62.3,93.5,3.97,1e-06,0.05,25,0.35,0.40,False,992.2,5,5,777711.2331827866,881.8793756420356,414.8974661824608,414.8975100251243,11.879,7.913,781.839,781.839,2.832,69.044,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
2620,100,5,55.7,4.5,50.7,2.09,1e-07,0.05,60,0.60,0.58,True,133.0,5,5,1.620476974600055,1.2729795656647656,0.9309148201966276,1.3412155136532782,3.43,1.342,1.135,1.135,1.692,26.675,0.5091,
2623,100,5,10.8,48.5,43.8,2.54,1e-07,0.05,120,0.45,0.55,True,103.9,5,5,0.009770331887329191,0.09884498918675236,0.18152510452317708,0.3524317361189784,2.883,0.346,0.192,0.192,1.607,24.114,0.8908,
2619,100,5,89.9,57.6,99.9,2.77,1e-07,0.05,60,0.60,0.45,True,156.9,5,5,0.03247182172061704,0.18019939434031693,0.2691740293792117,0.2714436982190783,2.614,0.152,0.274,0.274,1.719,27.025,0.8748,
2622,100,5,46.9,80.5,86.4,3.32,1e-07,0.05,120,0.35,0.40,True,134.8,5,5,0.015095111980756654,0.12286216659638008,0.13370329538409725,0.5137936138183562,3.866,0.547,0.173,0.173,1.626,24.477,0.9082,
2645,100,5,1.5,18.4,13.8,4.39,1e-06,0.05,25,0.60,0.58,True,38.900000000000006,3,2,0.14511209356403842,0.38093581291871,2.367066960534502,2.711618457297075,5.971,1.584,2.368,2.368,2.296,29.489,0.6012,
2621,100,5,91.3,90.0,121.1,4.24,1e-07,0.05,120,center,center,True,147.70000000000002,5,5,0.2509637940354748,0.5009628669227638,0.32546631490081007,0.8752635654552499,5.222,0.983,0.496,0.496,1.613,24.384,0.7365,
2631,100,5,43.1,4.0,38.1,1.54,1e-07,0.1,60,center,center,True,97.9,5,5,1.177032025157863,1.084911067856653,0.5655859477677179,0.8326449334538011,1.868,0.33,1.15,1.15,1.674,26.139,0.5161,
2624,100,5,95.8,80.7,118.2,1.48,1e-07,0.05,120,0.60,0.45,True,157.4,5,5,0.06990160956302446,0.26438912527376096,0.6055488161500114,0.8855190335943767,2.412,0.931,0.613,0.613,1.643,25.119,0.8383,
2629,100,5,49.0,28.9,50.1,2.59,1e-07,0.1,25,0.60,0.45,True,115.0,5,5,0.006799500899624012,0.08245908621628069,0.11600477454375539,0.11701630976555424,2.555,0.032,0.125,0.125,1.789,28.973,0.9063,
2634,100,5,18.4,48.0,45.0,3.58,1e-07,0.1,60,0.60,0.45,True,106.5,5,5,0.09779624907759665,0.31272391830110574,0.4487323413820576,0.9657750120887852,2.406,1.177,0.531,0.531,1.726,26.847,0.844,
2628,100,5,78.8,93.2,115.0,1.83,1e-07,0.1,25,0.45,0.55,True,153.9,5,5,0.04906666388542323,0.22150996339989593,0.5931168627596171,1.3482565016543488,0.399,1.429,0.601,0.601,1.631,24.385,0.8306,
2659,100,5,17.1,8.2,12.5,3.32,1e-06,0.1,25,0.60,0.45,True,42.900000000000006,5,5,0.5635496108206833,0.750699414426762,0.10379785342847477,0.23333428300308892,3.027,0.297,0.666,0.666,1.705,26.483,0.7156,
2633,100,5,46.9,98.0,102.0,3.55,1e-07,0.1,60,0.45,0.55,True,139.20000000000002,5,5,0.03291956356690967,0.18143749217543123,0.21210828066231707,0.2498534929955233,3.732,0.184,0.227,0.227,1.582,23.299,0.8526,
2635,100,5,92.4,42.2,95.0,4.17,1e-07,0.1,60,0.60,0.58,True,141.8,5,5,0.015215450115568999,0.12335092263768845,0.21003438549553238,0.479825411850696,4.672,0.502,0.218,0.218,1.636,24.87,0.8931,
2627,100,5,15.4,73.2,69.0,1.5,1e-07,0.1,25,0.35,0.40,True,173.4,5,5,1.1564019673661643,1.0753613194485676,0.7239827398789237,1.113248054550908,0.24,1.26,1.021,1.021,1.598,23.779,0.5311,
2637,100,5,88.1,19.9,84.4,2.29,1e-07,0.1,120,0.35,0.40,True,145.6,5,5,0.0431956715662959,0.20783568405424488,0.3179032086776207,0.40559287882603245,2.513,0.224,0.366,0.366,1.633,24.969,0.8565,
2638,100,5,94.0,96.2,127.4,2.18,1e-07,0.1,120,0.45,0.55,True,143.4,5,5,0.1778988536260802,0.42178057521189877,0.22803706881576796,0.7613375479063414,1.424,0.757,0.43,0.43,1.558,22.73,0.7492,
2652,100,5,23.2,24.0,26.3,1.14,1e-06,0.05,120,0.35,0.40,True,74.9,5,5,0.0286893227013313,0.16937922747884787,0.1478863753082341,0.9825861205621974,2.163,1.024,0.222,0.222,1.566,22.71,0.8681,
2630,100,5,90.7,60.0,101.9,2.12,1e-07,0.1,25,0.60,0.58,True,178.9,5,5,0.036384095443806705,0.190746154466628,0.6703562260662954,5.8811756270673285,7.785,5.669,0.68,0.68,1.637,25.061,0.8417,
2639,100,5,69.2,40.1,73.2,4.84,1e-07,0.1,120,0.60,0.45,True,139.6,5,5,0.036204915432382474,0.19027589293544905,0.3323712195944763,0.39404810741459473,5.203,0.36,0.346,0.346,1.68,25.978,0.8513,
2658,100,5,40.9,1.0,36.2,3.69,1e-06,0.1,25,0.45,0.55,True,79.80000000000001,4,4,0.010175226337018893,0.10087232691387114,0.2305890282022001,0.7248909414787257,3.046,0.642,0.235,0.235,1.74,27.879,0.9177,
2647,100,5,51.4,16.0,47.7,1.89,1e-06,0.05,60,0.35,0.40,True,117.5,5,5,0.028452583691560028,0.16867893671576195,0.10147749192311203,0.6605736475080969,2.579,0.684,0.181,0.181,1.545,22.251,0.8582,
2640,100,5,61.5,53.3,74.4,4.64,1e-07,0.1,120,0.60,0.58,True,135.0,5,5,0.020015694788468263,0.14147683481216372,0.3926613770401351,0.40838072596049496,4.536,0.108,0.415,0.415,1.638,24.926,0.882,
2670,100,5,11.5,8.0,7.2,2.33,1e-06,0.1,120,0.60,0.58,True,22.1,4,3,0.1239081532396598,0.3520058994387165,0.511126608651488,0.8404516390253876,1.685,0.645,0.612,0.612,1.619,24.422,0.7681,
2644,100,5,19.3,77.4,73.8,2.72,1e-06,0.05,25,0.60,0.45,True,132.4,5,5,0.10863057440304888,0.32959152659473645,0.4379543310519109,1.1093262764500154,4.049,1.326,0.448,0.448,1.657,25.625,0.8167,
2649,100,5,40.7,70.7,74.7,4.74,1e-06,0.05,60,0.60,0.45,True,125.60000000000001,5,5,0.006202220197337066,0.0787541757453982,0.16698570743469787,0.1779062247481383,4.624,0.115,0.172,0.172,1.643,24.989,0.9016,
