run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note,noise_detect_factor
1370,200,3,82.1,21.3,78.9,2.6,1e-06,50,0.60,0.58,False,900.0,2,0.003279524490497467,0.05726713272460449,5.26212579979679,vittima non trovata entro 15 minuti,
1374,200,3,31.9,138.7,136.4,4.31,1e-06,80,0.60,0.45,False,900.0,2,nan,nan,14.304789049495962,vittima non trovata entro 15 minuti,
1375,200,3,117.6,36.0,116.8,2.99,1e-06,80,0.60,0.58,False,900.0,2,nan,nan,6.549455232361167,vittima non trovata entro 15 minuti,
1434,200,3,69.1,116.2,128.3,2.69,1e-06,80,0.60,0.45,True,123.60000000000001,3,nan,nan,22.14235723072305,,
1435,200,3,67.1,30.1,66.9,3.64,1e-06,80,0.60,0.58,True,121.2,3,nan,nan,4.195126206405242,,
1438,200,3,131.9,77.6,146.2,3.42,1e-06,120,0.45,0.55,True,128.6,3,nan,nan,13.617679436334377,,
1444,200,4,20.5,46.1,43.9,4.97,1e-08,25,0.60,0.45,True,0.2,3,0.0,0.0,89.16287898687364,,
1421,200,3,142.3,30.7,139.6,1.8,1e-06,25,center,center,True,295.6,3,390.298369164386,19.755970468807295,29.136129497687904,,
1404,200,3,22.8,45.4,44.1,1.33,1e-07,25,0.60,0.45,True,585.7,3,2.9307812152574714e-05,0.005413669010253094,52.035745035233,,
1441,200,4,88.6,23.8,85.7,2.77,1e-08,25,center,center,True,79.80000000000001,4,0.0,0.0,71.50259829644061,,
1436,200,3,150.2,161.3,213.3,1.46,1e-06,120,center,center,True,203.9,3,nan,nan,35.38362623302424,,
1440,200,3,68.8,155.0,163.0,3.66,1e-06,120,0.60,0.58,True,167.4,3,nan,nan,27.96667403648576,,
1439,200,3,168.8,103.2,190.9,2.0,1e-06,120,0.60,0.45,True,211.3,3,nan,nan,26.32748603605303,,
1445,200,4,128.6,30.9,126.3,3.78,1e-08,25,0.60,0.58,True,104.80000000000001,3,0.0,0.0,72.38697329840893,,
1398,200,3,62.1,28.6,61.7,4.25,1e-08,120,0.45,0.55,False,900.0,1,0.0,0.0,74.11900674270593,vittima non trovata entro 15 minuti,
1442,200,4,69.6,72.1,93.2,4.02,1e-08,25,0.35,0.45,True,164.60000000000002,3,0.0,0.0,34.18391194075818,,
1449,200,4,100.6,34.7,100.1,2.48,1e-08,50,0.60,0.45,True,108.5,3,0.0,0.0,60.536954458988376,,
1446,200,4,123.0,53.7,127.6,2.59,1e-08,50,center,center,True,176.60000000000002,3,35.42817168098463,5.9521568931761735,43.2282667142341,,
1448,200,4,57.3,84.9,95.5,3.03,1e-08,50,0.45,0.55,True,164.9,3,0.016874818154151493,0.12990311064078294,38.92313853681468,,
1443,200,4,150.6,60.5,155.8,3.24,1e-08,25,0.45,0.55,True,235.20000000000002,3,6.781905094710836,2.6042091111719188,66.96568858166746,,
1447,200,4,63.5,149.1,155.5,4.95,1e-08,50,0.35,0.45,True,209.10000000000002,3,117.60163803723094,10.844428894009631,21.383019838564085,,
1450,200,4,140.8,76.9,153.6,4.7,1e-08,50,0.60,0.58,True,196.0,3,1.015296465909814,1.0076192067987857,48.57308793878278,,
1451,200,4,108.1,65.6,119.6,4.38,1e-08,80,center,center,True,193.20000000000002,3,180.42867750403462,13.432374231833872,22.908968808413775,,
1402,200,3,39.2,83.7,85.8,1.84,1e-07,25,0.35,0.45,False,900.0,2,0.00044442236507927224,0.021081327403161126,0.08663787154671378,vittima non trovata entro 15 minuti,
1403,200,3,128.6,163.1,200.7,1.34,1e-07,25,0.45,0.55,False,900.0,2,0.003424566747839525,0.05851979791352261,32.79180847483898,vittima non trovata entro 15 minuti,
1405,200,3,75.7,152.3,163.4,3.59,1e-07,25,0.60,0.58,False,900.0,2,nan,nan,39.55344296013809,vittima non trovata entro 15 minuti,
1406,200,3,70.7,153.8,162.7,4.39,1e-07,50,center,center,False,900.0,2,0.004202794014415998,0.06482895968944742,41.21703517451412,vittima non trovata entro 15 minuti,
1452,200,4,47.5,132.1,134.0,1.01,1e-08,80,0.35,0.45,True,205.70000000000002,3,273.6179436490109,16.541400897415276,29.36859929036038,,
1453,200,4,63.7,114.0,123.9,4.67,1e-08,80,0.45,0.55,True,184.20000000000002,3,77.33268359883884,8.793900363254,17.119081836081346,,
1407,200,3,161.3,79.5,173.2,3.58,1e-07,50,0.35,0.45,False,900.0,2,nan,nan,35.044072874631645,vittima non trovata entro 15 minuti,
1410,200,3,44.2,146.1,146.4,1.53,1e-07,50,0.60,0.58,False,900.0,2,0.005359871815447174,0.07321114543187515,69.32715200286133,vittima non trovata entro 15 minuti,
1455,200,4,69.3,111.3,124.3,2.92,1e-08,80,0.60,0.58,True,192.9,3,47.19875226189232,6.870134806675362,15.862132731064067,,
1460,200,4,140.9,22.5,137.0,4.24,1e-08,120,0.60,0.58,True,121.7,3,0.0,0.0,85.79208017194024,,
1420,200,3,48.2,161.8,162.7,1.52,1e-07,120,0.60,0.58,True,888.8000000000001,3,0.005164105161631818,0.07186170859109751,71.43055575981353,,
1411,200,3,65.0,75.6,92.7,4.43,1e-07,80,center,center,False,900.0,2,0.0027085938761520862,0.05204415314088689,16.36838921786946,vittima non trovata entro 15 minuti,
1463,200,4,73.5,32.6,73.8,4.61,1e-07,25,0.45,0.55,True,104.30000000000001,3,1.3306111415357767e-05,0.003647754297558673,7.376341328410343,,
1414,200,3,145.6,25.0,142.0,4.0,1e-07,80,0.60,0.45,False,900.0,2,nan,nan,30.311243253545125,vittima non trovata entro 15 minuti,
1454,200,4,162.6,131.8,202.3,1.61,1e-08,80,0.60,0.45,True,256.3,3,19.33315200940465,4.396948033511955,86.32375073508926,,
1464,200,4,72.0,37.2,74.3,3.44,1e-07,25,0.60,0.45,True,122.2,3,1.254945979717511e-06,0.0011202437144289233,20.131580771543284,,
1456,200,4,33.0,110.9,109.5,3.21,1e-08,120,center,center,True,248.70000000000002,3,0.008882051838154601,0.09424463824618673,60.27710978113255,,
1468,200,4,68.4,71.0,91.6,3.2,1e-07,50,0.45,0.55,True,118.0,3,0.0322568676607754,0.1796019700915761,5.985188158106768,,
1458,200,4,47.5,146.5,147.8,2.54,1e-08,120,0.45,0.55,True,248.0,3,5.385290446308774e-28,2.320622857404618e-14,54.98905174695614,,
1459,200,4,156.4,73.7,166.3,3.93,1e-08,120,0.60,0.45,True,256.5,3,1.5601251518774488e-11,3.949841961240284e-06,64.62432438221413,,
1469,200,4,125.7,131.7,175.0,3.14,1e-07,50,0.60,0.45,True,153.1,3,5.548793902770053e-06,0.0023555878040884093,33.124476821527765,,
1476,200,4,115.5,55.6,121.5,1.05,1e-07,120,center,center,True,127.2,3,0.002522776713948573,0.05022725071063091,3.069212686261459,,
1422,200,3,30.9,100.0,98.5,2.96,1e-06,25,0.35,0.45,False,900.0,2,nan,nan,9.91107101145836,vittima non trovata entro 15 minuti,
1475,200,4,146.0,86.7,162.9,2.93,1e-07,80,0.60,0.58,True,144.70000000000002,3,0.0056097706092129405,0.07489840191361188,35.9436441525155,,
1425,200,3,92.5,100.1,129.2,2.7,1e-06,25,0.60,0.58,False,900.0,2,nan,nan,3.655888528588575,vittima non trovata entro 15 minuti,
1424,200,3,85.4,106.4,129.4,4.08,1e-06,25,0.60,0.45,False,900.0,2,10.884693830826016,3.299195937016475,3.7129198970429695,vittima non trovata entro 15 minuti,
1462,200,4,131.2,35.6,129.8,2.06,1e-07,25,0.35,0.45,True,249.70000000000002,3,13.200959652131427,3.6333124902946934,28.946223925115977,,
1457,200,4,65.2,59.5,81.2,4.02,1e-08,120,0.35,0.45,True,319.0,3,0.0,0.0,46.37436003232457,,
1477,200,4,56.2,55.7,72.0,4.28,1e-07,120,0.35,0.45,True,111.7,3,332.95438526362494,18.247037712013007,13.365497209328758,,
1426,200,3,76.6,97.2,116.7,3.32,1e-06,50,center,center,False,900.0,2,nan,nan,10.113225607942775,vittima non trovata entro 15 minuti,
1423,200,3,126.6,113.2,162.7,1.6,1e-06,25,0.45,0.55,False,900.0,2,nan,nan,21.84801758186334,vittima non trovata entro 15 minuti,
1431,200,3,81.8,72.1,101.9,4.8,1e-06,80,center,center,False,900.0,2,nan,nan,2.5032189873906123,vittima non trovata entro 15 minuti,
1483,200,4,25.1,43.6,43.5,1.53,1e-06,25,0.45,0.55,True,66.3,3,nan,nan,2.2176710300379643,,
1480,200,4,69.3,99.1,114.0,4.14,1e-07,120,0.60,0.58,True,119.9,3,0.010429326134678184,0.10212407225859231,3.599561498736125,,
1429,200,3,148.0,48.7,149.5,4.8,1e-06,50,0.60,0.45,False,900.0,2,nan,nan,16.587993761303675,vittima non trovata entro 15 minuti,
1428,200,3,118.5,113.1,156.7,2.44,1e-06,50,0.45,0.55,False,900.0,2,nan,nan,15.457238278272591,vittima non trovata entro 15 minuti,
1478,200,4,58.9,144.2,149.3,1.62,1e-07,120,0.45,0.55,True,152.1,3,0.027228803677772282,0.16501152589371532,51.83851655260877,,
1427,200,3,31.0,74.2,73.9,1.22,1e-06,50,0.35,0.45,False,900.0,2,nan,nan,17.53942649465588,vittima non trovata entro 15 minuti,
1432,200,3,20.6,126.4,122.4,4.99,1e-06,80,0.35,0.45,False,900.0,2,nan,nan,18.113628192038284,vittima non trovata entro 15 minuti,
1473,200,4,158.6,138.3,203.4,4.82,1e-07,80,0.45,0.55,True,227.20000000000002,3,0.0025969577815211347,0.05096035499798971,38.171706058788665,,
1472,200,4,158.8,141.3,205.5,4.2,1e-07,80,0.35,0.45,True,236.20000000000002,3,0.0023695763849730126,0.04867829480346464,44.31647707865244,,
1481,200,4,49.0,57.0,68.2,2.34,1e-06,25,center,center,True,110.9,3,nan,nan,11.022841486829957,,
1489,200,4,73.1,21.1,70.0,1.26,1e-06,50,0.60,0.45,True,74.60000000000001,3,nan,nan,10.189649059473192,,
1482,200,4,75.2,122.9,137.2,2.4,1e-06,25,0.35,0.45,True,114.60000000000001,3,nan,nan,17.558592874918034,,
1437,200,3,168.3,55.5,171.0,3.14,1e-06,120,0.35,0.45,False,900.0,2,nan,nan,25.631397964952317,vittima non trovata entro 15 minuti,
1433,200,3,51.2,40.7,58.4,2.14,1e-06,80,0.45,0.55,False,900.0,2,nan,nan,17.21679339109975,vittima non trovata entro 15 minuti,
1430,200,3,38.5,35.1,45.1,2.69,1e-06,50,0.60,0.58,False,900.0,2,nan,nan,19.86429941052898,vittima non trovata entro 15 minuti,
1507,200,4,29.3,42.1,44.3,2.28,1e-08,50,0.35,0.45,True,0.2,4,0.0,0.0,84.33600094842694,,
1485,200,4,88.9,113.1,136.8,4.91,1e-06,25,0.60,0.58,True,117.5,3,nan,nan,11.632671919659883,,
1479,200,4,124.4,144.9,183.9,3.97,1e-07,120,0.60,0.45,True,190.0,3,0.0009039776663868108,0.030066221351989192,60.471904091761814,,
1504,200,4,53.0,38.0,58.2,3.08,1e-08,25,0.60,0.45,True,39.5,3,0.0,0.0,70.80221058162526,,
1512,200,4,36.0,20.9,34.8,1.38,1e-08,80,0.35,0.45,True,0.2,4,0.0,0.0,94.71317800475214,,
1496,200,4,51.7,139.4,142.3,4.58,1e-06,120,center,center,True,105.4,3,nan,nan,22.929973201479143,,
1487,200,4,61.0,155.9,160.9,1.46,1e-06,50,0.35,0.45,True,145.4,3,nan,nan,18.633727919301208,,
1491,200,4,89.7,163.4,179.6,2.62,1e-06,80,center,center,True,141.0,3,0.002423939834047338,0.04923352347788383,17.953532865588723,,
1498,200,4,34.5,108.5,107.6,1.18,1e-06,120,0.45,0.55,True,116.10000000000001,3,nan,nan,25.04291038801935,,
1495,200,4,84.8,40.2,87.2,1.04,1e-06,80,0.60,0.58,True,126.4,3,nan,nan,13.871881187000257,,
1497,200,4,126.0,167.1,202.3,2.69,1e-06,120,0.35,0.45,True,130.20000000000002,3,0.001789610099670586,0.042303783514841625,28.44619863315578,,
1492,200,4,153.5,67.7,161.2,2.68,1e-06,80,0.35,0.45,True,176.5,3,nan,nan,17.124951025831425,,
1493,200,4,161.5,134.1,202.9,3.23,1e-06,80,0.45,0.55,True,167.9,3,nan,nan,32.95383030977556,,
1500,200,4,165.6,82.8,178.5,3.57,1e-06,120,0.60,0.58,True,136.20000000000002,3,nan,nan,25.990380908793746,,
1499,200,4,120.4,66.9,130.9,2.17,1e-06,120,0.60,0.45,True,143.4,3,nan,nan,20.158079686940912,,
1486,200,4,69.0,82.3,100.3,2.77,1e-06,50,center,center,True,225.70000000000002,3,2.316314314103334,1.5219442545978266,3.9583410646800936,,
1506,200,4,115.2,67.6,126.8,1.23,1e-08,50,center,center,True,134.70000000000002,3,29.064838193146965,5.391181521071885,19.998291506855825,,
1502,200,4,114.5,170.4,198.3,3.09,1e-08,25,0.35,0.45,True,176.5,3,18.38271210823328,4.287506514074734,10.571195997099336,,
1509,200,4,79.3,102.7,122.8,1.98,1e-08,50,0.60,0.45,True,163.0,3,21.698479509712513,4.6581626753165795,12.995622338129383,,
1508,200,4,78.4,142.7,156.1,3.37,1e-08,50,0.45,0.55,True,173.0,3,16.300246200344553,4.037356338044061,8.635906876165226,,
1488,200,4,119.0,119.5,161.5,3.78,1e-06,50,0.45,0.55,True,274.8,3,nan,nan,34.70927042919677,,
1520,200,4,80.3,80.3,106.5,2.48,1e-08,120,0.60,0.58,True,102.0,3,0.00033727398109523394,0.018365020585211278,16.24425597557841,,
1467,200,4,47.3,23.5,46.2,2.01,1e-07,50,0.35,0.45,True,522.8000000000001,3,6.091961274890478,2.4681898782084164,35.82361752661708,,
1505,200,4,41.9,137.9,137.9,2.72,1e-08,25,0.60,0.58,True,221.20000000000002,3,7.999175796685895e-25,8.943811154472066e-13,52.42229904285948,,
1522,200,4,129.8,100.2,157.0,4.0,1e-07,25,0.35,0.45,True,126.10000000000001,3,0.0010580946047728072,0.03252836615590779,0.16210880439224937,,
1501,200,4,165.0,118.4,196.2,1.72,1e-08,25,center,center,True,227.4,3,489.40750166992257,22.122556399971558,72.39555249721325,,
1515,200,4,80.8,71.1,100.6,3.37,1e-08,80,0.60,0.58,True,154.10000000000002,3,1.8397774128925901,1.356383947447252,26.060043206721488,,
1519,200,4,116.5,140.2,175.3,3.23,1e-08,120,0.60,0.45,True,158.20000000000002,3,1.2511353209754108,1.1185416044901553,1.9968044636139597,,
1514,200,4,59.0,97.7,107.2,4.34,1e-08,80,0.60,0.45,True,186.0,3,109.36331625216827,10.457691726770697,28.26872652461468,,
1517,200,4,62.6,105.1,115.5,4.64,1e-08,120,0.35,0.45,True,179.8,3,101.49281539962733,10.074364267765352,22.174170317803732,,
1503,200,4,153.2,146.3,204.8,4.74,1e-08,25,0.45,0.55,True,251.70000000000002,3,0.0012496641321087583,0.03535058885094785,16.28630450280505,,
1523,200,4,121.5,78.2,137.6,1.35,1e-07,25,0.45,0.55,True,143.5,3,0.0006223538418252062,0.02494702070038036,1.0302017750814854,,
1518,200,4,117.5,99.2,146.7,1.17,1e-08,120,0.45,0.55,True,190.10000000000002,3,39.29112762017179,6.2682635251058,13.306805675671347,,
1527,200,4,78.7,40.6,81.8,1.74,1e-07,50,0.35,0.45,True,88.60000000000001,3,8.709992360657062e-10,2.951269618428154e-05,3.074198129352176,,
1524,200,4,126.2,130.1,174.2,1.84,1e-07,25,0.60,0.45,True,144.6,3,0.0003617350620405774,0.019019333901074912,42.891992259055435,,
1516,200,4,152.7,86.5,168.7,1.22,1e-08,120,center,center,True,210.60000000000002,3,0.008838869367638497,0.09401526135494437,46.15270833476138,,
1525,200,4,64.4,108.3,119.2,1.51,1e-07,25,0.60,0.58,True,133.1,3,0.0002723080437651405,0.016501758808234367,0.057933046341972105,,
1542,200,4,32.8,19.1,31.1,4.28,1e-06,25,0.35,0.45,True,53.2,3,2.2988433080714632e-05,0.004794625436956951,4.280862883745142,,
1534,200,4,70.6,30.7,70.5,4.72,1e-07,80,0.60,0.45,True,109.9,3,6.727878307410499e-08,0.00025938153957848464,9.284937497330189,,
1543,200,4,56.2,31.4,57.6,4.4,1e-06,25,0.45,0.55,True,83.7,3,nan,nan,4.375546489720004,,
1529,200,4,55.3,111.1,117.4,2.51,1e-07,50,0.60,0.45,True,173.10000000000002,3,0.03565755319830095,0.1888320767197696,46.231071682067146,,
1537,200,4,66.4,131.6,140.7,4.61,1e-07,120,0.35,0.45,True,132.1,3,0.03609765189168595,0.18999382066710999,52.85035204003151,,
1510,200,4,48.5,69.1,77.5,2.99,1e-08,50,0.60,0.58,True,341.90000000000003,3,0.0,0.0,53.227636762025476,,
1540,200,4,93.3,93.2,124.8,3.33,1e-07,120,0.60,0.58,True,135.9,3,0.00047792344641934306,0.02186146029933369,0.23260916747190769,,
1536,200,4,168.8,90.9,184.9,3.59,1e-07,120,center,center,True,175.5,3,nan,nan,41.33924564672964,,
1538,200,4,167.2,114.5,195.7,2.37,1e-07,120,0.45,0.55,True,183.9,3,0.00243961855862809,0.049392494962575945,43.7538126515847,,
1548,200,4,68.8,121.6,132.9,1.29,1e-06,50,0.45,0.55,True,98.5,3,nan,nan,17.211362707686643,,
1511,200,4,34.2,170.5,168.1,2.88,1e-08,80,center,center,True,399.8,3,1.6240305955533167e-11,4.0299262965385815e-06,140.1998101967737,,
1544,200,4,114.0,52.3,118.8,3.85,1e-06,25,0.60,0.45,True,177.20000000000002,3,nan,nan,10.06381435035559,,
1547,200,4,99.7,59.8,109.5,1.96,1e-06,50,0.35,0.45,True,147.8,3,nan,nan,3.5495643082946384,,
1550,200,4,109.6,163.1,189.5,4.42,1e-06,50,0.60,0.58,True,141.1,3,nan,nan,27.970267732039325,,
1555,200,4,73.5,37.4,75.8,3.48,1e-06,80,0.60,0.58,True,83.9,3,nan,nan,8.210641761649333,,
1552,200,4,131.2,89.8,152.0,4.14,1e-06,80,0.35,0.45,True,136.8,3,nan,nan,7.348691832682068,,
1546,200,4,37.5,163.7,162.0,1.78,1e-06,50,center,center,True,212.4,3,0.0017839267241421717,0.04223655672687076,21.65053079210774,,
1539,200,4,23.8,157.2,153.4,4.86,1e-07,120,0.60,0.45,True,295.6,3,0.0052957837630257295,0.0727721358970982,69.50125078711363,,
1556,200,4,55.6,160.6,163.6,3.32,1e-06,120,center,center,True,115.2,3,nan,nan,27.309886507601735,,
1484,200,4,155.2,126.8,193.4,1.61,1e-06,25,0.60,0.45,True,651.9000000000001,3,nan,nan,34.159063732497536,,
1549,200,4,94.3,152.1,172.1,2.03,1e-06,50,0.60,0.45,True,197.20000000000002,3,0.0009134729196489889,0.030223714524343113,31.4193978939803,,
1553,200,4,130.1,133.7,179.5,1.76,1e-06,80,0.45,0.55,True,193.20000000000002,3,0.0019349664344389531,0.043988253368813734,15.683317691621202,,
1557,200,4,95.0,122.0,147.6,4.76,1e-06,120,0.35,0.45,True,121.0,3,nan,nan,28.220668947721542,,
1461,200,4,49.5,136.2,138.5,2.2,1e-07,25,center,center,False,900.0,2,0.0043095082955943,0.06564684528287935,38.42190339839286,vittima non trovata entro 15 minuti,
1471,200,4,119.3,100.4,148.9,2.37,1e-07,80,center,center,False,900.0,2,0.0005505583479135161,0.023463979796989172,0.9628302164663802,vittima non trovata entro 15 minuti,
1541,200,4,166.4,100.1,187.3,2.14,1e-06,25,center,center,True,357.0,3,29.62865745764473,5.443221239086717,30.241715231991865,,
1558,200,4,78.2,160.0,171.4,2.06,1e-06,120,0.45,0.55,True,132.6,3,0.0018603943079198327,0.04313228846142797,21.146697553040983,,
1530,200,4,37.1,141.1,139.9,4.49,1e-07,50,0.60,0.58,True,387.1,3,0.0020249161483132743,0.044999068304946876,69.11414307988096,,
1554,200,4,92.0,122.7,146.4,3.91,1e-06,80,0.60,0.45,True,233.60000000000002,3,nan,nan,30.659889404642637,,
1561,200,4,113.4,59.4,121.3,4.29,1e-08,25,center,center,True,104.5,3,4.591274857364819e-08,0.00021427260341361465,37.533736674505306,,
1560,200,4,118.4,114.1,157.3,1.28,1e-06,120,0.60,0.58,True,146.5,3,nan,nan,32.23077807770361,,
1465,200,4,53.1,86.6,94.7,2.76,1e-07,25,0.60,0.58,False,900.0,2,0.000611839264577455,0.024735384868189436,0.5218774706496485,vittima non trovata entro 15 minuti,
1466,200,4,47.3,112.4,115.4,2.11,1e-07,50,center,center,False,900.0,2,0.0004808735383175893,0.021928828931741643,8.756562062480919,vittima non trovata entro 15 minuti,
1513,200,4,21.5,159.1,155.0,2.63,1e-08,80,0.45,0.55,True,633.5,3,691.4560015548101,26.295550984050706,119.65060442302178,,
1562,200,4,73.4,118.5,132.6,3.39,1e-08,25,0.35,0.45,True,131.20000000000002,3,40.72513093067755,6.381624474275931,20.535956838719482,,
1578,200,4,21.1,48.5,46.4,2.44,1e-08,120,0.45,0.55,True,13.3,3,0.0,0.0,87.3036141013082,,
1559,200,4,98.5,132.7,158.2,3.79,1e-06,120,0.60,0.45,True,179.3,3,nan,nan,34.770641168380116,,
1470,200,4,170.7,93.9,188.1,3.9,1e-07,50,0.60,0.58,False,900.0,2,nan,nan,42.36862426198739,vittima non trovata entro 15 minuti,
1568,200,4,134.0,56.5,138.9,4.36,1e-08,50,0.45,0.55,True,110.60000000000001,3,4.1219093903678236e-07,0.0006420209802154306,51.59056449405302,,
1569,200,4,108.6,65.3,119.9,4.43,1e-08,50,0.60,0.45,True,106.7,3,0.011635282274033149,0.10786696562911718,30.977829821289728,,
1474,200,4,36.6,95.9,96.2,1.68,1e-07,80,0.60,0.45,False,900.0,2,0.004052287939237925,0.0636575835171107,6.788937343163772,vittima non trovata entro 15 minuti,
1565,200,4,135.2,81.0,150.8,1.5,1e-08,25,0.60,0.58,True,147.20000000000002,3,0.00888901915263649,0.09428159498351993,39.65044975241608,,
1563,200,4,92.2,117.6,142.4,1.62,1e-08,25,0.45,0.55,True,196.9,3,7.847714502883461e-25,8.858732698802612e-13,9.680570669619303,,
1564,200,4,95.0,138.3,160.9,4.73,1e-08,25,0.60,0.45,True,191.10000000000002,3,8.339627377642808,2.8878413006331924,8.22626236234331,,
1572,200,4,130.2,38.3,129.6,1.19,1e-08,80,0.35,0.45,True,119.10000000000001,3,2.632441021487102e-07,0.0005130731937537862,59.53072286068741,,
1567,200,4,107.5,109.8,146.6,4.21,1e-08,50,0.35,0.45,True,195.0,3,0.06749989117718877,0.2598074117056493,2.9220732386948525,,
1566,200,4,62.8,149.1,155.3,3.95,1e-08,50,center,center,True,207.10000000000002,3,88.61929159360768,9.413782002660126,15.007940929075323,,
1582,200,4,62.9,59.3,79.4,1.4,1e-07,25,0.35,0.45,True,107.0,3,0.00046753795609619524,0.02162262602220635,0.097865373374309,,
1570,200,4,145.6,43.5,145.7,2.16,1e-08,50,0.60,0.58,True,171.8,3,2.742078160808666e-07,0.0005236485616144349,70.03323721636723,,
1571,200,4,75.1,140.8,152.8,4.6,1e-08,80,center,center,True,178.3,3,74.54936891859089,8.634197641853635,12.355504453953085,,
1574,200,4,108.1,101.3,141.1,3.95,1e-08,80,0.60,0.45,True,176.9,3,5.0148228532810776e-23,7.081541395262106e-12,4.289498534989048,,
1584,200,4,56.5,53.8,71.0,3.11,1e-07,25,0.60,0.45,True,121.0,3,308.85767528307525,17.574347079851226,24.27949032093616,,
1580,200,4,64.8,91.8,105.4,3.86,1e-08,120,0.60,0.58,True,144.5,3,4.157881878012186,2.039088491952271,20.17237335319543,,
1576,200,4,59.8,108.9,117.5,2.06,1e-08,120,center,center,True,178.0,3,163.457235825403,12.78503953163239,19.324940463146568,,
1581,200,4,145.3,159.6,208.8,3.64,1e-07,25,center,center,True,158.0,3,0.004373184031651992,0.06613005392143569,60.43883663580332,,
1579,200,4,125.8,47.0,127.9,2.97,1e-08,120,0.60,0.45,True,169.4,3,6.670315411070044,2.5826953771341374,54.06009492708514,,
1573,200,4,160.4,49.0,161.5,4.08,1e-08,80,0.45,0.55,True,220.10000000000002,3,423.5177262523293,20.579546308223836,63.53672696010681,,
1494,200,4,149.8,39.0,148.7,2.99,1e-06,80,0.60,0.45,False,900.0,2,nan,nan,12.94551571412514,vittima non trovata entro 15 minuti,
1577,200,4,167.1,98.4,187.1,4.33,1e-08,120,0.35,0.45,True,211.70000000000002,3,141.0422159050294,11.876119564278115,71.9050802701466,,
1587,200,4,88.4,158.9,175.1,3.87,1e-07,50,0.35,0.45,True,157.3,3,0.0006165705147418312,0.024830837979049985,54.49690159735256,,
1589,200,4,74.0,130.8,143.4,3.43,1e-07,50,0.60,0.45,True,133.3,3,0.000623532320912096,0.02497062916532333,0.2517298013302662,,
1590,200,4,73.9,77.3,99.9,2.35,1e-07,50,0.60,0.58,True,139.4,3,0.0006097212868362448,0.024692535042725863,0.4343438559701218,,
1591,200,4,123.4,112.8,160.1,4.91,1e-07,80,center,center,True,149.9,3,0.00034513402981147813,0.018577783231900357,1.0591592410184245,,
